task,cost
0,37.71
1,34.32
2,26.21
3,19.09
4,21.09
5,17.52
6,33.29
7,14.07
8,45.45
9,14.28
10,35.53
11,29.04
12,32.53
13,37.08
14,30.46
15,23.08
16,11.67
17,17.15
18,37.84
19,28.67
20,57.42
21,40.19
22,22.32
23,21.03
24,19.99
25,15.9
26,24.97
27,42.11
28,26.01
29,21.17
30,37.09
31,17.38
32,27.21
33,39.03
34,19.78
35,48.99
36,23.82
37,15.76
38,25.92
39,44.63
40,53.5
41,23.95
42,21.46
43,12.63
44,21.08
45,46.33
46,41.78
47,19.96
48,43.54
49,44.11
50,31.56
51,41.24
52,30.79
53,26.05
54,25.82
55,37.09
56,10.02
57,41.1
58,15.17
59,11.09
60,11.46
61,58.8
62,36.43
63,25.44
64,36.89
65,34.72
66,30.33
67,39.91
68,12.61
69,38.72
