task,cost
0,15.39
1,51.08
2,39.02
3,15.36
4,33.28
5,54.02
6,53.08
7,29.41
8,54.19
9,13.93
10,20.53
11,33.16
12,45.13
13,31.59
14,13.59
15,29.24
16,21.09
17,22.55
18,40.51
19,40.49
20,20.76
21,35.66
22,44.57
23,39.59
24,36.67
25,12.71
26,57.42
27,36.46
28,17.62
29,39.43
30,36.78
31,45.36
32,16.35
33,10.25
34,21.85
35,28.76
36,25.37
37,26.52
38,32.11
39,40.77
40,14.58
41,47.14
42,36.75
43,58.26
44,12.57
45,23.94
46,37.47
47,13.27
48,43.87
49,19.39
50,22.78
51,30.77
52,13.24
53,29.97
54,31.24
55,54.5
56,26.16
57,52.04
58,30.76
59,13.7
