task,cost
0,22.83
1,11.35
2,20.88
3,32.93
4,39.32
5,49.92
6,28.33
7,21.84
8,37.19
9,25.7
10,7.58
11,24.12
12,49.01
13,12.49
14,11.92
15,22.91
16,45.92
17,20.63
18,8.63
19,50.08
20,18.65
21,24.66
22,10.21
23,22.38
24,47.22
25,34.36
26,45.91
27,20.69
28,29.58
29,27.73
30,36.95
31,34.95
32,51.33
33,17.41
34,11.52
35,29.61
36,37.05
37,35.42
38,18.97
39,8.86
40,37.94
41,23.88
42,30.71
43,14.5
44,51.39
45,27.5
46,22.11
47,54.34
48,9.68
49,30.78
50,21.07
51,17.4
52,32.23
53,35.88
54,8.37
55,17.2
56,14.8
57,37.56
58,8.96
59,13.63
60,21.21
61,28.99
62,50.01
63,20.52
64,28.0
65,23.61
66,21.41
67,34.78
68,23.92
69,51.42
