task,cost
0,20.34
1,48.01
2,47.17
3,12.0
4,25.76
5,35.49
6,44.8
7,38.5
8,16.68
9,31.67
10,23.21
11,38.98
12,42.7
13,14.42
14,18.41
15,15.59
16,20.35
17,28.08
18,36.98
19,11.01
20,17.0
21,39.69
22,33.68
23,15.1
24,36.45
25,19.15
26,48.21
27,21.08
28,19.95
29,45.84
30,14.72
31,43.85
32,19.68
33,27.02
34,10.39
35,22.77
36,29.47
37,21.92
38,40.44
39,39.13
40,22.57
41,37.3
42,12.85
43,30.0
44,36.92
45,16.55
46,50.66
47,19.14
48,29.58
49,37.82
50,23.94
51,34.53
52,19.0
53,43.55
54,18.76
55,16.45
56,33.03
57,27.36
58,32.91
59,38.75
60,28.25
61,23.97
62,51.77
63,49.57
64,41.62
65,24.81
66,26.5
67,38.05
68,41.41
69,8.89
70,32.6
71,11.4
72,9.12
73,37.86
74,35.83
75,26.87
76,30.24
77,23.66
78,17.32
79,48.72
80,45.89
81,31.56
82,45.91
83,21.77
84,16.39
85,47.71
86,53.92
87,13.03
88,31.74
89,11.38
