src,dst,comm
0,72,10
0,21,7
0,59,7
1,49,8
1,78,7
1,18,7
2,60,4
2,79,6
2,41,10
3,58,3
3,13,2
4,16,8
4,47,6
4,14,4
5,69,9
6,46,8
6,31,6
6,83,8
6,43,2
7,77,1
7,75,3
7,43,1
8,63,5
9,83,10
9,69,1
9,11,4
10,39,10
10,50,9
10,71,8
10,60,4
11,85,8
11,45,6
12,20,1
12,86,6
12,41,3
12,58,6
13,23,7
14,33,5
15,40,4
16,27,4
16,25,9
17,51,2
17,36,8
17,88,8
17,26,2
18,69,8
18,67,10
18,55,9
18,60,2
19,35,8
19,46,5
19,32,4
19,78,5
20,40,2
20,88,10
20,56,4
20,27,10
21,63,7
21,33,10
22,56,3
22,36,9
22,62,5
22,88,1
23,70,7
23,56,9
24,87,4
24,45,7
24,63,2
24,49,5
25,48,1
25,70,7
25,68,8
25,32,10
26,39,8
26,74,7
27,82,1
27,36,8
28,54,2
28,37,10
28,82,10
29,53,10
30,83,1
30,82,8
30,47,4
30,80,8
31,34,8
32,61,7
33,44,2
34,89,6
34,43,8
35,89,10
35,60,1
35,73,10
35,48,3
36,68,7
36,79,3
36,59,3
36,81,1
37,86,7
37,55,8
38,46,8
39,46,8
39,75,8
40,89,1
40,79,1
41,63,1
41,76,5
41,54,7
42,75,5
42,85,9
43,66,10
43,75,3
43,60,6
44,52,4
45,48,2
45,86,5
45,66,3
45,85,1
46,68,7
47,54,3
47,89,5
48,79,5
48,88,1
48,76,5
49,52,7
49,79,1
49,87,4
49,53,5
50,54,5
50,68,4
50,81,8
50,88,4
51,60,2
51,68,8
52,56,7
52,72,8
53,76,1
53,87,8
54,78,2
54,64,9
54,72,7
54,62,6
55,80,10
55,59,4
55,82,5
55,61,8
56,88,3
56,65,3
56,68,10
57,76,7
57,88,9
57,87,3
57,72,3
58,87,3
58,85,2
58,88,5
59,89,6
59,66,8
60,75,2
61,80,5
61,62,2
62,71,9
62,69,9
62,75,9
62,81,5
63,74,9
64,80,3
64,78,3
65,82,3
65,85,6
65,79,9
66,70,9
66,80,6
66,77,5
67,73,3
67,88,8
68,89,9
68,70,4
68,82,8
68,74,2
69,87,2
70,75,2
70,82,4
70,81,8
71,74,7
71,86,9
71,75,8
71,84,1
72,83,6
72,89,10
72,78,10
73,82,7
74,77,2
74,85,8
74,84,6
75,76,1
76,84,5
77,82,2
77,79,7
78,80,3
78,89,6
79,88,7
79,83,4
79,86,4
79,81,2
80,81,2
80,89,5
81,85,10
82,86,6
83,86,4
83,84,7
83,87,9
84,85,6
84,87,5
84,88,7
85,87,8
85,86,1
85,89,2
85,88,7
86,88,2
86,89,7
86,87,4
87,89,1
88,89,7
