task,cost
0,35.84
1,10.2
2,16.06
3,15.28
4,25.3
5,26.29
6,29.88
7,16.83
8,24.78
9,10.76
10,46.48
11,20.0
12,25.65
13,54.06
14,33.76
15,49.21
16,47.07
17,39.45
18,10.45
19,31.97
20,32.69
21,15.69
22,25.08
23,20.97
24,24.77
25,21.55
26,11.12
27,28.87
28,9.94
29,31.39
30,39.8
31,16.54
32,12.68
33,11.7
34,35.11
35,28.14
36,15.93
37,34.45
38,13.16
39,9.3
40,26.26
41,19.38
42,47.93
43,10.44
44,54.62
45,28.78
46,17.69
47,57.39
48,14.0
49,13.6
50,22.17
51,23.8
52,18.51
53,49.5
54,44.17
55,13.38
56,22.49
57,39.45
58,20.16
59,12.87
60,48.37
61,30.45
62,30.32
63,29.43
64,46.8
65,30.76
66,41.52
67,21.1
68,45.28
69,33.54
70,45.73
71,11.86
72,30.96
73,27.5
74,28.75
75,22.34
76,32.45
77,45.71
78,34.75
79,19.95
