src,dst,comm
0,27,5
0,18,5
0,14,4
1,4,8
1,14,7
1,21,7
2,12,10
3,5,8
4,20,3
4,19,6
4,5,7
5,27,3
5,13,10
5,18,6
5,7,7
6,17,9
6,21,9
6,20,10
6,8,10
7,8,9
7,26,5
7,10,6
8,23,4
8,28,5
8,19,7
8,29,5
9,17,5
9,13,7
10,25,10
11,19,1
11,24,10
11,14,10
11,28,5
12,27,9
12,28,9
13,25,6
13,18,3
13,16,1
13,26,6
14,26,8
14,23,3
15,24,7
16,24,7
16,25,3
16,21,7
16,19,10
17,24,9
17,29,8
17,25,6
18,28,2
19,23,2
19,24,5
19,27,8
20,22,4
20,28,3
20,29,7
21,25,3
21,27,8
21,26,7
21,24,8
22,27,7
22,26,4
23,28,8
23,29,7
23,26,2
23,25,1
24,28,4
24,27,10
24,25,9
24,29,9
25,27,1
26,28,4
26,27,5
27,29,7
27,28,1
28,29,4
