task,cost
0,19.15
1,11.11
2,32.02
3,13.53
4,43.82
5,35.57
6,41.04
7,27.45
8,12.08
9,52.48
10,15.08
11,39.74
12,16.04
13,49.76
14,7.92
15,38.01
16,16.73
17,16.09
18,42.51
19,59.46
20,26.39
21,34.89
22,33.79
23,14.55
24,19.93
25,40.72
26,12.55
27,18.25
28,19.15
29,32.15
30,16.67
31,52.52
32,38.65
33,26.8
34,17.47
35,30.96
36,15.66
37,20.83
38,25.31
39,23.55
40,38.62
41,31.76
42,29.58
43,52.05
44,53.15
45,23.91
46,18.07
47,13.3
48,15.51
49,47.85
50,25.95
51,41.3
52,17.09
53,16.78
54,38.97
55,12.91
56,20.3
57,36.99
58,47.15
59,17.09
60,25.96
61,39.54
62,32.59
63,47.74
64,11.01
65,20.15
66,50.02
67,53.38
68,37.13
69,32.37
70,16.72
71,48.23
72,47.08
73,35.67
74,41.97
75,12.86
76,43.59
77,30.79
78,26.43
79,22.7
