task,cost
0,28.42
1,42.56
2,11.58
3,28.73
4,47.89
5,24.13
6,44.98
7,25.5
8,50.57
9,50.32
10,49.34
11,42.62
12,38.67
13,21.42
14,45.95
15,22.25
16,46.88
17,34.16
18,16.12
19,50.32
20,22.73
21,32.73
22,22.94
23,32.18
24,27.07
25,26.18
26,12.31
27,31.14
28,24.25
29,22.69
30,18.64
31,42.45
32,30.87
33,37.82
34,47.83
35,17.92
36,27.67
37,36.55
38,22.85
39,21.38
40,21.23
41,37.85
42,24.86
43,36.57
44,22.51
45,27.4
46,21.32
47,27.17
48,39.82
49,37.64
50,45.61
51,36.8
52,30.42
53,45.41
54,21.74
55,47.72
56,25.51
57,30.54
58,45.87
59,42.16
60,37.11
61,10.53
62,51.01
63,32.88
64,34.14
65,11.33
66,30.53
67,19.37
68,9.06
69,43.44
