task,cost
0,48.34
1,31.35
2,40.81
3,35.53
4,21.38
5,32.39
6,24.96
7,37.85
8,15.25
9,27.48
10,24.54
11,42.17
12,25.22
13,45.73
14,35.98
15,33.33
16,30.19
17,14.38
18,38.72
19,48.41
20,33.63
21,15.24
22,30.47
23,18.26
24,41.0
25,19.57
26,14.84
27,15.03
28,12.07
29,10.19
30,41.22
31,12.48
32,31.53
33,18.45
34,47.87
35,30.6
36,32.14
37,11.6
38,31.12
39,12.79
40,16.38
41,26.54
42,54.85
43,15.59
44,41.27
45,20.43
46,19.02
47,34.51
48,25.39
49,19.92
50,50.51
51,34.76
52,11.55
53,10.64
54,30.43
55,17.43
56,13.43
57,15.52
58,19.65
59,35.89
