task,cost
0,24.49
1,42.59
2,15.85
3,47.59
4,13.35
5,53.35
6,27.44
7,8.63
8,12.86
9,47.23
10,32.78
11,13.49
12,24.36
13,20.25
14,22.62
15,27.39
16,45.68
17,31.92
18,19.09
19,36.12
20,52.88
21,16.65
22,40.13
23,32.16
24,35.68
25,38.84
26,41.36
27,40.68
28,34.21
29,17.01
30,18.38
31,27.06
32,37.44
33,51.52
34,37.6
35,47.02
36,32.7
37,33.7
38,30.14
39,53.06
40,13.8
41,28.3
42,36.42
43,23.35
44,43.9
45,20.85
46,54.78
47,30.27
48,44.26
49,22.99
50,12.42
51,38.95
52,20.41
53,28.1
54,27.1
55,16.9
56,20.73
57,28.65
58,9.89
59,25.66
60,58.76
61,52.59
62,40.46
63,15.85
64,38.66
65,28.44
66,55.36
67,35.9
68,24.63
69,52.62
