task,cost
0,22.15
1,9.03
2,39.58
3,29.67
4,38.38
5,32.42
6,35.13
7,42.68
8,25.77
9,50.99
10,27.44
11,45.2
12,16.33
13,15.12
14,25.33
15,33.36
16,32.64
17,18.49
18,9.46
19,45.54
20,24.27
21,30.54
22,22.77
23,19.63
24,45.63
25,23.62
26,28.38
27,30.26
28,44.5
29,12.07
30,27.72
31,38.92
32,9.18
33,47.22
34,31.18
35,21.36
36,14.45
37,25.88
38,31.06
39,42.24
40,37.7
41,15.79
42,19.32
43,31.78
44,49.85
45,23.21
46,29.21
47,26.77
48,36.14
49,34.43
50,11.92
51,16.96
52,29.81
53,15.48
54,15.41
55,23.21
56,15.05
57,16.85
58,30.99
59,20.02
60,20.76
61,40.2
62,34.0
63,16.07
64,10.76
65,16.16
66,16.36
67,50.98
68,41.84
69,54.82
70,40.27
71,32.77
72,11.88
73,49.47
74,35.0
75,31.13
76,27.41
77,31.29
78,50.98
79,47.46
80,51.32
81,11.39
82,20.46
83,36.15
84,9.8
85,50.97
86,14.23
87,22.43
88,14.92
89,36.99
90,43.83
91,32.29
92,25.96
93,32.47
94,13.44
95,44.18
96,21.1
97,11.71
98,59.42
99,24.81
