task,cost
0,49.58
1,23.68
2,43.56
3,31.01
4,37.0
5,42.04
6,51.13
7,33.58
8,38.46
9,22.68
10,55.92
11,42.71
12,49.58
13,10.58
14,42.32
15,32.71
16,32.93
17,51.81
18,33.35
19,38.96
20,19.88
21,13.33
22,16.04
23,14.81
24,39.89
25,46.06
26,23.62
27,9.81
28,30.54
29,35.25
30,9.4
31,47.01
32,14.87
33,22.28
34,38.18
35,50.32
36,38.25
37,38.66
38,27.24
39,31.16
40,19.08
41,24.93
42,9.6
43,11.5
44,14.2
45,39.25
46,42.51
47,26.85
48,41.29
49,32.92
50,31.09
51,13.45
52,25.69
53,17.88
54,29.6
55,33.62
56,20.85
57,44.84
58,39.74
59,44.63
60,50.65
61,25.35
62,22.8
63,33.87
64,10.25
65,16.41
66,13.55
67,21.39
68,17.45
69,50.45
70,30.22
71,19.2
72,24.54
73,33.67
74,22.71
75,28.62
76,11.5
77,21.98
78,9.26
79,32.56
