task,cost
0,22.02
1,31.09
2,54.06
3,42.36
4,16.77
5,13.65
6,44.2
7,44.69
8,47.94
9,13.34
10,21.33
11,31.88
12,53.76
13,37.45
14,27.71
15,15.55
16,20.75
17,22.1
18,42.56
19,37.8
20,49.64
21,14.74
22,26.61
23,49.09
24,43.46
25,16.72
26,34.86
27,59.6
28,15.01
29,31.22
30,19.31
31,48.26
32,35.56
33,36.81
34,15.09
35,48.03
36,13.63
37,36.92
38,26.54
39,19.66
40,13.19
41,25.7
42,14.04
43,15.65
44,41.08
45,25.17
46,13.82
47,30.15
48,22.35
49,39.36
50,36.67
51,29.34
52,21.22
53,32.79
54,40.08
55,41.64
56,22.91
57,44.09
58,49.91
59,39.3
60,37.89
61,29.73
62,22.5
63,37.1
64,36.47
65,25.31
66,39.89
67,57.74
68,42.95
69,35.82
