task,cost
0,46.75
1,37.36
2,27.16
3,25.28
4,39.17
5,14.53
6,15.82
7,35.47
8,14.94
9,14.71
10,35.11
11,13.81
12,38.31
13,8.0
14,46.72
15,45.97
16,16.07
17,24.02
18,44.2
19,17.94
20,32.57
21,22.86
22,25.37
23,31.41
24,23.58
25,45.98
26,24.22
27,20.19
28,44.97
29,41.24
30,26.58
31,17.98
32,21.31
33,28.8
34,27.27
35,12.28
36,36.63
37,33.36
38,32.61
39,32.99
40,42.31
41,51.56
42,46.23
43,13.38
44,31.24
45,27.65
46,10.1
47,32.48
48,39.31
49,29.54
50,44.48
51,41.53
52,20.2
53,20.25
54,13.22
55,10.37
56,25.74
57,42.86
58,41.2
59,22.41
60,19.14
61,23.28
62,27.51
63,37.41
64,53.12
65,32.43
66,39.07
67,16.0
68,19.46
69,23.11
