task,cost
0,20.79
1,42.44
2,31.18
3,51.14
4,24.61
5,44.96
6,13.32
7,29.91
8,34.33
9,26.44
10,51.43
11,12.07
12,39.04
13,35.06
14,46.58
15,13.01
16,36.35
17,31.95
18,30.13
19,16.6
20,14.74
21,57.39
22,31.87
23,9.61
24,34.8
25,36.12
26,27.12
27,45.93
28,29.13
29,39.96
30,18.06
31,28.8
32,21.34
33,43.75
34,11.95
35,19.99
36,19.14
37,38.49
38,23.33
39,25.98
40,40.15
41,43.68
42,58.01
43,18.03
44,11.4
45,51.63
46,12.32
47,16.47
48,17.8
49,46.32
50,16.86
51,20.21
52,22.8
53,17.28
54,42.38
55,34.62
56,57.84
57,21.74
58,16.83
59,55.02
60,26.61
61,7.82
62,20.75
63,10.21
64,33.7
65,43.8
66,10.24
67,15.67
68,44.3
69,11.57
70,27.49
71,33.39
72,11.66
73,17.5
74,48.87
75,11.57
76,30.01
77,37.39
78,33.85
79,43.25
80,17.16
81,18.47
82,26.97
83,54.97
84,48.88
85,9.39
86,13.01
87,28.63
88,31.34
89,23.89
90,46.77
91,48.43
92,11.45
93,52.5
94,14.2
95,39.98
96,20.18
97,13.25
98,37.03
99,42.62
