task,cost
0,29.42
1,21.38
2,17.27
3,23.38
4,51.55
5,20.54
6,47.54
7,12.84
8,55.3
9,29.3
10,37.38
11,21.67
12,13.19
13,42.08
14,40.75
15,12.96
16,38.13
17,25.88
18,24.94
19,17.69
20,57.48
21,44.56
22,10.81
23,25.59
24,49.2
25,32.06
26,19.67
27,36.18
28,50.0
29,53.51
30,46.02
31,30.84
32,56.14
33,38.73
34,17.34
35,28.86
36,15.57
37,12.46
38,32.3
39,20.6
40,43.21
41,37.82
42,23.89
43,34.36
44,19.27
45,9.84
46,37.67
47,15.73
48,28.23
49,16.43
50,40.31
51,38.91
52,38.08
53,24.51
54,37.18
55,19.83
56,12.7
57,49.1
58,28.69
59,40.23
60,32.94
61,15.26
62,45.49
63,24.01
64,40.65
65,19.2
66,30.93
67,13.5
68,17.99
69,47.39
