src,dst,comm
0,57,2
0,30,9
0,41,7
1,3,10
1,24,3
1,66,6
1,17,4
2,9,3
2,4,8
3,60,9
3,44,10
3,21,7
3,45,3
4,19,4
4,28,1
5,41,4
5,52,1
5,62,2
6,65,4
6,63,9
6,61,4
6,15,1
7,29,8
7,22,1
8,27,8
8,22,1
8,26,6
8,23,4
9,60,2
9,52,3
10,59,6
10,31,6
11,62,4
11,57,9
11,33,6
11,36,2
12,26,8
13,68,10
13,60,2
13,54,1
13,63,3
14,25,9
14,59,7
14,18,10
14,15,4
15,21,10
15,40,9
15,16,8
15,58,4
16,41,2
17,53,4
18,59,8
18,42,8
19,31,8
19,54,8
20,44,5
20,39,1
20,32,3
20,43,7
21,36,2
21,48,1
21,56,3
21,68,8
22,35,3
22,32,7
22,30,4
23,39,10
23,49,4
24,27,4
25,51,7
25,52,4
26,58,10
26,67,3
26,68,1
27,44,6
27,29,3
27,42,2
28,39,6
28,64,6
28,54,6
29,35,5
30,36,10
30,52,8
30,33,3
31,53,1
31,42,10
31,39,5
31,66,9
32,56,10
32,50,8
32,46,1
33,66,4
34,60,5
35,37,3
35,46,2
36,52,5
37,58,6
37,56,1
37,51,1
38,44,7
39,43,10
40,51,7
41,47,7
42,65,7
42,55,3
42,52,2
42,48,4
43,52,9
44,55,7
44,66,5
44,52,5
44,62,8
45,59,5
46,53,2
46,59,10
46,68,1
46,48,10
47,52,2
47,59,6
47,62,6
47,65,6
48,68,8
48,57,8
48,54,8
49,53,1
49,69,3
50,61,1
50,62,4
50,69,10
51,52,7
51,54,7
52,53,3
53,63,6
53,60,5
53,67,4
54,60,3
54,61,9
54,57,8
54,65,10
55,59,3
55,66,6
56,68,3
56,65,10
56,61,5
56,67,3
57,68,9
57,61,6
57,58,8
58,64,7
58,65,9
58,66,2
58,60,1
59,68,10
59,65,7
59,63,9
59,61,8
60,69,10
60,62,4
61,64,5
62,65,5
62,67,9
63,67,6
63,64,4
63,66,2
64,69,1
64,67,10
64,65,7
64,68,5
65,66,4
65,69,1
65,68,1
66,68,6
66,69,3
66,67,3
67,68,5
67,69,3
68,69,3
