task,cost
0,41.74
1,53.82
2,36.46
3,35.72
4,24.83
5,13.69
6,15.4
7,23.68
8,24.26
9,39.42
10,52.79
11,46.45
12,42.27
13,41.71
14,11.74
15,28.46
16,35.29
17,22.47
18,13.81
19,30.46
20,28.12
21,11.11
22,39.15
23,28.54
24,40.63
25,54.21
26,26.24
27,53.68
28,24.71
29,23.3
30,11.13
31,12.96
32,30.4
33,13.89
34,13.79
35,26.11
36,21.23
37,11.98
38,17.91
39,34.01
40,42.08
41,18.29
42,51.79
43,41.7
44,56.61
45,26.38
46,28.83
47,15.54
48,23.41
49,27.23
50,37.13
51,16.75
52,14.1
53,19.51
54,27.49
55,13.01
56,19.21
57,29.13
58,27.41
59,16.55
