task,cost
0,33.39
1,12.66
2,22.09
3,44.7
4,20.63
5,20.68
6,39.55
7,32.4
8,33.68
9,32.58
10,28.33
11,10.23
12,38.8
13,26.07
14,36.36
15,11.29
16,20.91
17,27.09
18,50.79
19,18.68
20,37.47
21,44.15
22,32.98
23,19.05
24,11.45
25,52.89
26,22.49
27,8.87
28,16.29
29,44.39
30,50.3
31,12.68
32,57.41
33,20.01
34,40.41
35,25.44
36,35.48
37,15.34
38,24.04
39,26.53
40,36.88
41,43.38
42,50.15
43,31.82
44,34.2
45,19.6
46,31.51
47,15.97
48,38.68
49,31.26
50,35.65
51,48.14
52,38.03
53,37.55
54,30.55
55,35.85
56,14.81
57,42.97
58,24.68
59,21.93
