task,cost
0,33.36
1,10.01
2,54.65
3,26.23
4,12.63
5,20.91
6,34.73
7,52.54
8,39.4
9,18.13
10,25.62
11,57.35
12,23.97
13,14.4
14,30.09
15,12.53
16,55.86
17,12.24
18,13.04
19,13.37
20,24.69
21,16.86
22,37.22
23,12.94
24,15.6
25,30.33
26,39.92
27,28.61
28,18.19
29,28.04
30,32.38
31,22.46
32,18.05
33,39.48
34,36.33
35,15.64
36,26.08
37,20.6
38,33.91
39,45.46
40,27.69
41,33.02
42,23.06
43,32.85
44,13.43
45,32.47
46,32.9
47,10.19
48,29.06
49,47.12
50,41.83
51,55.07
52,39.71
53,17.28
54,33.4
55,33.25
56,17.78
57,18.55
58,56.08
59,16.0
60,13.23
61,12.83
62,47.7
63,21.29
64,14.42
65,40.91
66,44.1
67,42.84
68,46.67
69,19.71
70,34.66
71,39.93
72,33.16
73,33.01
74,29.79
75,31.66
76,49.33
77,45.05
78,48.31
79,26.93
