task,cost
0,36.02
1,32.38
2,34.5
3,19.56
4,27.17
5,33.27
6,13.16
7,44.23
8,36.18
9,33.85
10,37.72
11,40.67
12,40.02
13,12.94
14,13.99
15,11.28
16,40.57
17,22.72
18,20.95
19,53.68
20,24.04
21,16.99
22,49.45
23,25.93
24,15.89
25,18.71
26,49.68
27,40.48
28,28.64
29,12.13
30,21.76
31,11.38
32,23.88
33,36.43
34,34.99
35,45.28
36,20.04
37,41.34
38,22.74
39,42.01
40,52.87
41,41.42
42,37.07
43,10.82
44,33.54
45,35.13
46,19.48
47,47.57
48,32.41
49,21.63
50,38.11
51,42.61
52,16.76
53,28.89
54,46.73
55,26.45
56,16.2
57,25.33
58,27.09
59,34.44
