task,cost
0,39.91
1,33.07
2,30.08
3,41.25
4,23.33
5,11.45
6,24.31
7,22.64
8,34.31
9,32.24
10,17.15
11,15.37
12,28.76
13,54.28
14,44.24
15,42.31
16,22.64
17,56.72
18,22.86
19,43.18
20,38.87
21,34.3
22,42.0
23,31.63
24,24.78
25,13.31
26,44.03
27,26.74
28,48.25
29,13.58
30,22.38
31,26.16
32,16.38
33,44.18
34,41.11
35,49.05
36,45.24
37,12.79
38,55.63
39,29.59
40,28.46
41,14.93
42,19.79
43,31.49
44,36.22
45,9.48
46,17.24
47,36.85
48,15.02
49,18.99
50,45.0
51,34.19
52,30.36
53,11.52
54,36.49
55,13.25
56,42.14
57,41.58
58,11.54
59,12.8
60,34.8
61,14.34
62,43.79
63,37.55
64,49.34
65,18.35
66,22.31
67,21.81
68,49.49
69,37.68
