task,cost
0,45.43
1,28.26
2,34.22
3,16.61
4,40.32
5,38.76
6,46.13
7,50.8
8,22.63
9,27.63
10,52.04
11,30.42
12,32.86
13,46.18
14,16.68
15,51.97
16,17.63
17,25.5
18,30.01
19,18.49
20,18.91
21,19.07
22,33.56
23,26.39
24,13.81
25,33.42
26,36.8
27,36.25
28,22.39
29,55.98
30,10.11
31,38.19
32,54.07
33,40.6
34,20.6
35,36.56
36,20.93
37,41.06
38,36.01
39,48.44
40,35.48
41,25.93
42,17.23
43,15.17
44,17.3
45,17.14
46,16.76
47,37.13
48,9.79
49,41.89
50,31.85
51,24.48
52,23.37
53,34.0
54,36.04
55,27.59
56,20.57
57,22.11
58,34.26
59,16.35
60,36.83
61,29.45
62,16.26
63,55.73
64,19.96
65,39.36
66,43.72
67,21.25
68,23.4
69,22.97
70,37.52
71,47.14
72,40.38
73,10.71
74,24.2
75,38.2
76,30.18
77,28.04
78,37.26
79,13.84
80,44.35
81,51.64
82,16.83
83,18.78
84,34.4
85,45.36
86,47.9
87,16.86
88,28.34
89,25.03
90,42.9
91,46.48
92,21.63
93,25.91
94,35.42
95,40.85
96,9.31
97,37.03
98,18.33
99,15.31
