task,cost
0,34.01
1,44.06
2,10.52
3,34.54
4,38.43
5,30.9
6,24.6
7,26.16
8,16.32
9,19.77
10,42.67
11,26.94
12,38.78
13,47.56
14,12.06
15,24.75
16,16.2
17,52.13
18,13.36
19,22.26
20,45.39
21,34.73
22,27.13
23,17.15
24,23.42
25,52.47
26,34.24
27,46.51
28,15.14
29,38.08
30,17.09
31,28.12
32,36.42
33,20.08
34,29.35
35,30.0
36,34.08
37,21.32
38,21.58
39,38.2
40,26.49
41,15.12
42,32.44
43,17.92
44,43.22
45,32.27
46,23.42
47,20.82
48,27.29
49,52.4
50,17.78
51,28.72
52,23.14
53,50.25
54,25.34
55,21.65
56,18.26
57,33.6
58,34.36
59,10.76
60,40.98
61,44.92
62,43.54
63,22.3
64,47.67
65,18.09
66,14.45
67,52.07
68,38.05
69,54.63
