src,dst,comm
0,4,1
0,36,10
1,34,4
2,6,10
2,15,2
2,32,7
3,8,6
3,38,9
3,6,10
4,20,7
5,21,3
5,10,7
5,12,9
5,14,9
6,35,8
6,10,6
6,9,9
7,21,8
7,20,1
8,20,1
8,11,6
9,22,10
9,24,7
9,19,4
9,14,5
10,23,9
10,39,6
10,13,9
11,28,10
12,39,9
12,33,6
13,39,2
13,37,7
13,26,4
14,27,2
14,33,4
14,26,6
14,39,5
15,34,10
15,23,8
16,26,2
16,34,4
16,31,10
17,19,9
17,20,9
17,25,9
18,24,5
18,38,3
18,29,2
19,36,8
19,28,7
19,21,5
20,31,7
21,27,8
21,30,2
21,24,6
22,25,1
22,27,2
22,39,1
23,38,9
24,39,8
24,25,8
25,30,3
25,28,10
26,28,9
27,33,9
27,36,10
27,39,10
27,31,10
28,33,10
28,35,10
28,39,8
28,32,3
29,30,7
29,34,4
30,34,1
30,38,3
31,36,3
31,38,2
31,34,3
32,39,4
32,36,2
32,37,9
32,35,8
33,35,6
33,39,4
34,39,6
34,37,8
35,38,2
35,39,5
35,36,10
35,37,9
36,39,5
36,38,3
36,37,4
37,39,7
37,38,8
38,39,10
