src,dst,comm
0,2,3
0,3,4
1,27,5
1,16,4
1,10,7
1,17,3
2,16,8
3,10,8
3,22,4
3,20,1
3,19,10
4,7,1
4,29,5
4,6,6
5,29,3
5,20,2
5,14,3
6,28,8
6,11,1
6,12,5
6,23,2
7,23,1
7,17,5
7,11,2
8,13,2
8,10,1
8,16,1
9,15,3
9,27,4
9,23,9
9,16,2
10,25,5
10,20,3
10,28,4
10,13,6
11,28,5
12,28,2
12,13,4
12,15,9
12,17,8
13,17,1
13,16,10
13,19,5
13,25,6
14,22,9
14,21,9
14,24,7
15,21,6
16,21,9
16,26,7
16,29,5
16,23,10
17,19,1
18,19,3
19,20,3
19,26,5
20,24,6
20,25,2
21,28,4
22,24,9
23,29,4
23,26,4
24,28,6
24,27,3
24,26,9
24,25,4
25,26,9
25,27,3
25,29,1
26,28,1
26,27,5
27,29,1
28,29,2
