task,cost
0,31.52
1,44.98
2,9.54
3,29.48
4,13.71
5,25.12
6,34.3
7,28.19
8,12.26
9,14.11
10,13.88
11,10.49
12,31.93
13,13.74
14,37.9
15,38.3
16,56.0
17,24.4
18,31.41
19,29.48
20,11.3
21,20.25
22,12.51
23,14.22
24,22.14
25,29.46
26,22.39
27,29.08
28,55.26
29,27.4
30,45.92
31,13.95
32,17.69
33,19.86
34,20.7
35,10.39
36,43.08
37,49.26
38,36.12
39,24.58
40,20.91
41,17.87
42,13.82
43,37.02
44,25.26
45,14.2
46,12.71
47,19.67
48,57.22
49,45.42
50,17.7
51,36.98
52,16.54
53,11.62
54,43.98
55,10.98
56,42.15
57,37.61
58,48.72
59,43.65
60,25.32
61,21.78
62,38.3
63,38.87
64,16.85
65,18.29
66,27.54
67,16.36
68,36.04
69,30.09
70,18.57
71,9.82
72,22.43
73,54.23
74,32.53
75,57.86
76,39.36
77,27.65
78,39.5
79,38.1
80,34.93
81,16.83
82,21.3
83,44.03
84,39.1
85,8.91
86,46.72
87,14.62
88,34.94
89,8.84
90,26.16
91,33.02
92,29.09
93,33.4
94,31.35
95,37.25
96,31.23
97,21.4
98,25.38
99,30.87
