task,cost
0,24.75
1,22.12
2,50.46
3,11.41
4,16.69
5,17.39
6,38.33
7,25.21
8,48.88
9,36.88
10,24.01
11,41.5
12,42.66
13,38.41
14,27.46
15,50.58
16,15.5
17,38.59
18,42.15
19,19.48
20,33.27
21,23.24
22,12.14
23,52.93
24,26.12
25,32.55
26,60.53
27,50.54
28,32.59
29,37.43
30,23.34
31,35.93
32,48.92
33,46.58
34,36.39
35,50.4
36,11.72
37,37.97
38,32.1
39,16.13
40,31.91
41,18.54
42,19.57
43,24.1
44,45.0
45,11.85
46,38.56
47,45.69
48,33.01
49,20.73
50,36.72
51,34.08
52,51.43
53,30.94
54,17.79
55,20.54
56,44.56
57,21.72
58,12.2
59,17.78
