task,cost
0,45.09
1,42.68
2,55.61
3,18.06
4,15.38
5,47.15
6,33.3
7,23.11
8,49.39
9,43.75
10,13.51
11,40.94
12,40.38
13,55.77
14,53.2
15,20.12
16,22.0
17,37.21
18,26.95
19,13.01
20,36.65
21,35.23
22,29.62
23,12.33
24,31.02
25,24.69
26,34.27
27,23.46
28,17.34
29,41.16
30,35.25
31,29.89
32,22.76
33,23.39
34,54.36
35,38.78
36,58.24
37,50.59
38,23.35
39,29.77
40,48.05
41,22.0
42,11.97
43,23.61
44,12.18
45,8.57
46,51.93
47,13.68
48,23.45
49,38.33
50,15.08
51,38.02
52,52.85
53,51.08
54,23.36
55,13.2
56,21.4
57,43.66
58,19.59
59,17.05
60,31.89
61,25.8
62,25.58
63,55.89
64,33.67
65,27.34
66,19.13
67,41.49
68,22.28
69,29.84
70,22.38
71,31.0
72,33.44
73,50.25
74,33.3
75,22.3
76,48.06
77,51.42
78,42.57
79,52.36
