task,cost
0,46.57
1,26.92
2,44.58
3,23.28
4,18.5
5,15.51
6,55.69
7,30.81
8,32.16
9,37.3
10,24.33
11,11.92
12,42.68
13,43.65
14,40.05
15,38.13
16,14.61
17,23.19
18,45.67
19,44.57
20,17.25
21,32.72
22,18.55
23,34.81
24,15.78
25,17.52
26,34.0
27,44.69
28,23.31
29,14.27
30,19.24
31,49.27
32,46.78
33,14.32
34,26.85
35,43.78
36,27.3
37,52.2
38,41.89
39,36.5
40,39.2
41,39.09
42,9.13
43,35.04
44,36.6
45,59.23
46,22.73
47,22.62
48,36.71
49,39.41
50,8.89
51,38.63
52,36.22
53,29.42
54,15.27
55,25.22
56,50.0
57,30.01
58,24.92
59,48.98
60,12.1
61,35.7
62,26.53
63,37.2
64,38.65
65,36.94
66,31.79
67,39.13
68,15.82
69,27.73
70,32.76
71,10.27
72,52.87
73,42.37
74,22.47
75,8.56
76,14.78
77,11.68
78,14.66
79,29.34
