task,cost
0,30.79
1,13.75
2,18.71
3,17.3
4,8.85
5,11.61
6,16.03
7,51.06
8,46.49
9,44.95
10,37.06
11,45.87
12,44.45
13,48.92
14,19.82
15,51.65
16,7.99
17,40.44
18,24.92
19,25.24
20,26.56
21,50.62
22,17.75
23,28.85
24,40.43
25,16.98
26,21.99
27,46.16
28,54.06
29,9.19
30,20.69
31,10.58
32,38.4
33,27.54
34,26.21
35,13.46
36,43.48
37,47.31
38,18.1
39,47.46
40,45.43
41,16.38
42,35.67
43,29.76
44,53.87
45,40.86
46,21.16
47,15.01
48,44.79
49,40.6
50,18.94
51,41.01
52,13.17
53,35.13
54,26.69
55,36.83
56,17.58
57,46.14
58,27.55
59,48.82
60,35.18
61,28.87
62,32.43
63,37.08
64,45.23
65,43.19
66,14.97
67,42.66
68,43.74
69,39.47
70,36.4
71,44.35
72,10.65
73,41.4
74,20.41
75,45.68
76,15.97
77,31.04
78,47.06
79,24.45
80,16.74
81,22.85
82,47.46
83,58.4
84,34.27
85,37.87
86,48.07
87,51.72
88,17.64
89,11.91
