src,dst,comm
0,23,6
0,10,2
0,49,1
1,70,1
1,87,1
1,30,10
2,69,3
3,45,9
3,66,8
4,58,9
5,72,1
5,21,5
6,8,9
6,61,10
6,72,5
7,11,2
8,24,3
9,76,3
9,26,5
9,57,9
9,81,5
10,73,1
10,69,2
10,40,8
11,38,5
11,23,4
12,85,5
12,35,10
12,44,10
13,60,9
13,48,8
14,46,3
14,67,1
14,73,8
14,54,2
15,72,7
15,75,6
15,76,4
16,72,1
16,29,4
17,68,8
17,78,2
18,58,2
18,40,1
18,52,8
19,56,3
20,50,1
20,48,7
21,86,1
21,33,9
21,30,8
22,76,5
22,56,5
22,83,3
22,66,7
23,39,8
23,86,1
23,53,3
24,76,1
24,41,9
24,87,7
24,67,2
25,52,1
25,51,2
25,29,8
26,61,4
26,75,8
26,64,9
27,50,2
28,62,6
29,30,2
29,46,7
30,75,2
31,55,7
31,70,1
32,77,1
32,38,5
33,86,10
33,56,6
33,42,8
34,53,9
35,49,10
36,57,9
36,48,4
36,37,2
36,69,5
37,46,9
37,79,8
38,63,6
38,85,1
38,40,3
38,47,7
39,84,6
39,44,5
39,71,2
40,51,3
41,70,2
42,47,9
43,52,6
43,66,1
43,59,2
43,75,9
44,62,2
44,76,6
45,57,4
45,49,4
45,88,9
45,77,3
46,48,6
46,59,8
46,88,2
46,53,3
47,88,10
48,49,4
48,53,9
49,66,6
49,76,10
50,72,10
51,63,10
52,64,6
52,73,5
52,53,10
52,65,8
53,64,9
53,63,9
53,86,6
54,71,4
55,88,5
55,74,2
55,86,6
56,67,1
56,89,7
56,76,4
56,69,5
57,75,4
57,67,1
57,70,2
57,72,6
58,88,1
58,84,8
58,86,9
58,89,2
59,74,8
59,80,8
59,63,4
60,75,4
60,64,6
61,72,5
61,73,4
61,75,10
62,66,8
62,83,9
63,79,1
63,87,5
63,65,10
64,80,9
64,69,2
65,79,5
65,67,4
65,66,3
66,81,10
66,76,3
66,80,7
67,75,8
68,69,6
68,78,6
68,70,10
69,89,2
70,85,1
70,88,8
70,71,3
70,80,1
71,81,9
71,85,2
72,87,1
72,85,8
72,88,8
72,83,7
73,89,2
73,83,8
73,76,10
74,77,2
74,78,1
75,80,10
76,83,6
76,80,7
76,77,9
77,81,8
78,87,4
78,80,3
79,85,3
80,83,7
80,86,7
81,88,2
82,84,4
83,87,6
84,89,2
84,85,5
84,87,3
85,87,4
86,89,1
86,87,5
86,88,1
87,89,3
87,88,1
88,89,9
