task,cost
0,13.41
1,29.36
2,14.6
3,32.68
4,49.55
5,27.94
6,26.92
7,38.14
8,45.41
9,19.89
10,42.24
11,33.26
12,52.22
13,33.14
14,32.33
15,23.24
16,53.94
17,34.62
18,26.55
19,39.13
20,55.83
21,28.47
22,49.99
23,35.57
24,13.49
25,51.16
26,37.64
27,37.82
28,10.88
29,10.38
30,49.04
31,27.3
32,51.48
33,19.5
34,45.46
35,34.87
36,38.99
37,29.6
38,26.93
39,20.54
40,15.16
41,31.72
42,45.69
43,40.29
44,13.54
45,34.65
46,28.66
47,34.98
48,52.4
49,50.78
50,36.81
51,36.14
52,48.59
53,37.39
54,23.59
55,18.7
56,21.48
57,14.52
58,46.18
59,18.86
60,22.81
61,44.0
62,15.56
63,36.52
64,22.25
65,35.47
66,47.23
67,27.87
68,23.89
69,47.67
70,7.84
71,38.8
72,31.79
73,32.0
74,21.9
75,31.43
76,30.16
77,46.62
78,18.01
79,34.13
80,50.14
81,36.63
82,35.66
83,19.52
84,21.89
85,30.55
86,41.95
87,24.0
88,47.64
89,32.27
90,15.95
91,20.15
92,36.53
93,28.75
94,37.57
95,37.17
96,15.31
97,11.29
98,14.29
99,31.66
