task,cost
0,40.1
1,46.02
2,29.05
3,40.24
4,22.28
5,47.71
6,13.3
7,19.77
8,28.43
9,44.18
10,32.38
11,31.95
12,31.19
13,42.55
14,29.65
15,15.95
16,38.87
17,45.09
18,34.62
19,27.65
20,40.07
21,22.43
22,32.51
23,27.82
24,18.33
25,57.01
26,26.24
27,27.68
28,34.01
29,36.77
30,31.43
31,38.2
32,11.64
33,10.68
34,13.44
35,42.02
36,24.64
37,12.05
38,8.61
39,25.27
40,37.64
41,38.06
42,21.32
43,12.87
44,43.21
45,45.9
46,31.77
47,50.74
48,39.95
49,50.42
50,49.39
51,20.23
52,17.98
53,58.38
54,12.34
55,16.91
56,34.21
57,15.88
58,22.43
59,14.81
60,31.63
61,40.83
62,53.51
63,35.38
64,36.41
65,22.68
66,13.79
67,52.25
68,33.59
69,29.34
