src,dst,comm
0,6,2
0,18,1
1,16,7
1,32,1
1,7,7
1,25,9
2,8,2
3,32,2
3,26,2
3,37,6
4,21,9
5,27,5
5,30,9
6,23,10
6,27,9
6,7,6
7,13,10
7,39,9
7,8,3
8,30,10
8,32,9
9,21,5
10,14,1
11,13,3
12,26,1
12,39,4
12,30,5
12,31,5
13,23,5
14,20,1
14,25,5
14,38,10
15,18,10
16,22,7
16,31,4
16,36,4
16,39,1
17,30,9
18,30,1
18,38,8
18,28,1
19,34,8
20,23,5
20,37,3
20,24,10
21,23,1
21,39,10
21,27,8
22,32,5
22,37,4
22,23,9
23,31,3
23,38,8
23,24,10
23,30,7
24,29,1
24,28,3
24,27,1
25,27,7
26,30,3
26,31,1
26,28,7
27,31,9
27,30,6
27,36,7
27,37,6
28,35,4
28,31,2
29,30,9
30,33,7
30,31,7
31,34,8
31,32,8
32,39,9
32,36,8
33,39,6
33,35,2
33,37,2
33,38,9
34,35,7
34,38,7
34,37,7
35,36,9
36,39,5
36,38,7
37,38,5
38,39,1
