src,dst,comm
0,13,10
0,6,4
1,27,2
1,20,5
1,15,10
1,5,6
2,29,6
2,20,3
2,3,7
2,4,1
3,23,8
3,7,7
4,26,4
5,19,9
6,10,9
7,23,7
7,25,7
7,17,9
7,16,4
8,11,10
8,9,10
9,29,3
9,17,4
9,28,9
10,21,5
11,15,6
11,13,9
12,21,7
12,28,10
12,22,4
13,17,2
13,19,4
14,16,7
15,24,6
15,20,8
15,19,3
15,22,6
16,26,4
16,27,8
16,18,1
17,27,9
18,19,4
18,25,2
18,28,1
19,27,9
19,28,5
19,21,3
20,21,6
20,25,3
20,24,8
20,23,8
21,26,4
21,28,6
21,25,5
21,29,2
22,23,7
22,29,9
23,24,1
23,26,1
23,28,4
24,26,9
25,28,7
25,26,9
26,29,4
26,27,5
26,28,2
27,29,4
27,28,3
28,29,1
