task,cost
0,51.65
1,36.07
2,15.93
3,18.8
4,22.23
5,26.25
6,25.1
7,35.82
8,44.25
9,44.68
10,18.06
11,14.18
12,42.89
13,28.56
14,20.49
15,28.42
16,26.48
17,33.36
18,21.2
19,15.42
20,39.83
21,38.48
22,11.16
23,39.88
24,52.21
25,17.8
26,44.69
27,37.02
28,18.4
29,25.43
30,21.72
31,18.16
32,12.83
33,53.04
34,22.37
35,29.31
36,30.57
37,22.74
38,36.78
39,35.52
40,9.72
41,46.79
42,17.95
43,43.21
44,18.89
45,14.81
46,21.22
47,37.79
48,23.9
49,44.92
50,18.43
51,43.4
52,38.09
53,18.44
54,27.43
55,10.41
56,22.59
57,46.58
58,45.66
59,22.22
60,36.86
61,19.72
62,34.48
63,38.89
64,39.23
65,13.81
66,33.05
67,10.37
68,29.34
69,52.5
70,18.47
71,30.66
72,20.38
73,28.83
74,10.36
75,32.3
76,18.42
77,22.29
78,11.02
79,48.12
