task,cost
0,36.39
1,9.08
2,23.72
3,12.33
4,44.07
5,23.16
6,11.6
7,49.49
8,35.47
9,26.79
10,52.32
11,24.31
12,38.03
13,8.1
14,17.78
15,19.01
16,47.23
17,10.68
18,39.19
19,36.68
20,31.8
21,37.47
22,35.94
23,50.17
24,42.42
25,26.94
26,27.03
27,18.44
28,51.69
29,34.53
30,11.62
31,42.17
32,44.88
33,42.24
34,41.86
35,28.22
36,10.2
37,20.65
38,45.99
39,45.78
40,16.19
41,48.0
42,55.4
43,35.52
44,21.08
45,8.82
46,34.72
47,30.82
48,11.51
49,24.1
50,20.91
51,9.14
52,18.12
53,15.78
54,23.48
55,42.74
56,15.89
57,31.77
58,36.74
59,45.33
60,12.41
61,18.61
62,29.68
63,26.31
64,43.17
65,33.76
66,13.05
67,46.26
68,33.65
69,17.27
70,19.79
71,9.24
72,51.14
73,18.37
74,47.97
75,20.32
76,39.07
77,47.33
78,11.67
79,24.72
80,49.04
81,23.35
82,13.65
83,37.37
84,14.59
85,33.85
86,33.95
87,14.0
88,17.62
89,48.22
90,28.47
91,24.71
92,43.3
93,28.65
94,13.34
95,25.74
96,18.48
97,23.04
98,16.51
99,27.19
