task,cost
0,43.47
1,16.9
2,50.77
3,29.54
4,37.08
5,61.06
6,35.41
7,33.6
8,18.59
9,9.05
10,58.94
11,54.99
12,19.7
13,18.98
14,32.08
15,34.06
16,13.7
17,33.1
18,40.16
19,30.97
20,36.26
21,35.88
22,21.79
23,19.01
24,17.78
25,43.75
26,27.13
27,21.59
28,23.21
29,32.91
30,33.92
31,53.07
32,41.01
33,46.32
34,35.27
35,30.75
36,21.39
37,28.21
38,37.7
39,45.31
40,13.95
41,21.14
42,50.74
43,38.28
44,15.25
45,8.41
46,39.57
47,18.48
48,38.41
49,25.54
50,48.93
51,20.57
52,38.73
53,37.99
54,26.66
55,25.5
56,28.4
57,34.59
58,19.5
59,40.38
60,38.87
61,16.57
62,26.41
63,22.11
64,45.24
65,32.97
66,13.57
67,39.03
68,53.51
69,38.56
