src,dst,comm
0,54,10
0,30,5
0,67,5
0,18,7
1,40,2
1,18,1
1,14,3
2,64,3
2,33,7
2,50,3
2,8,8
3,34,1
3,37,6
4,64,8
4,59,2
4,15,5
5,15,1
5,11,6
5,35,4
5,52,9
6,57,9
6,61,3
7,19,9
7,14,3
7,8,10
7,52,10
8,42,3
8,43,3
9,51,6
10,33,4
10,15,8
11,63,7
11,38,7
12,28,5
13,33,8
14,17,8
14,56,7
14,22,1
14,39,7
15,20,2
15,64,9
15,66,4
15,36,5
16,35,8
17,51,3
18,27,8
19,28,5
19,34,5
20,41,5
21,46,10
21,45,1
22,55,4
22,56,8
22,47,1
22,46,7
23,29,4
23,48,10
23,67,7
23,66,10
24,54,9
25,44,7
25,31,2
25,41,7
26,65,6
27,45,1
27,61,6
27,37,9
27,68,8
28,30,7
29,61,7
29,53,6
29,63,4
30,54,5
31,55,4
32,47,2
32,60,9
33,35,3
33,38,7
33,56,4
33,39,6
34,38,3
35,66,10
35,51,1
35,50,7
35,56,8
36,55,3
36,69,10
36,54,2
37,61,4
37,43,1
37,49,7
38,48,1
38,52,4
38,66,10
38,53,9
39,56,8
39,48,8
39,50,4
39,41,3
40,68,4
40,67,5
41,45,6
41,46,2
42,57,7
42,66,8
43,50,9
43,60,10
43,68,6
43,65,3
44,50,10
45,61,7
46,50,2
46,56,9
46,68,10
47,63,8
47,55,4
48,59,7
48,61,4
48,68,3
49,52,5
50,61,7
51,63,3
51,59,10
52,53,3
52,63,1
52,57,2
52,54,7
53,66,1
54,61,2
54,65,10
54,59,4
55,63,10
55,61,2
56,58,1
56,61,4
56,59,4
57,68,10
57,60,2
58,68,8
58,60,6
58,62,4
59,67,1
60,67,6
61,66,7
61,62,3
61,64,5
61,69,10
62,65,8
63,69,7
63,68,7
63,64,4
63,65,3
64,67,4
65,69,1
65,68,2
66,67,7
66,69,10
67,69,7
67,68,5
68,69,3
