src,dst,comm
0,63,9
0,41,4
1,46,8
1,66,8
2,58,7
2,40,6
2,32,2
2,11,10
3,50,6
3,56,3
4,87,5
4,25,3
4,43,9
5,27,5
5,17,5
6,30,10
6,48,6
6,51,5
7,26,8
7,69,2
7,27,5
7,81,4
8,42,8
8,23,3
8,65,7
8,73,10
9,41,5
10,64,6
11,73,1
11,29,3
11,66,2
12,50,3
13,48,9
13,35,5
13,78,10
13,56,5
14,70,3
15,39,4
15,24,6
15,59,8
16,48,3
16,41,1
16,65,3
16,58,2
17,34,1
18,52,7
19,65,6
20,84,9
20,46,5
20,67,2
21,82,10
21,57,9
21,59,1
22,62,6
22,81,1
23,64,7
23,33,7
24,77,3
24,88,3
24,54,2
24,58,5
25,50,9
25,61,1
25,57,6
26,47,6
26,83,2
27,71,9
27,65,4
27,40,10
27,28,2
28,30,4
28,71,8
28,67,2
29,32,1
29,63,4
30,35,1
31,70,4
32,66,2
32,89,4
32,57,3
32,54,2
33,78,4
33,37,10
33,46,6
34,88,9
34,52,4
34,72,5
34,68,2
35,81,2
35,63,2
35,77,6
35,40,9
36,78,6
36,63,8
36,57,5
37,87,6
37,69,3
38,67,3
38,58,1
38,62,6
39,82,3
39,68,3
40,45,2
40,88,3
41,81,5
41,67,7
42,81,1
42,53,2
42,89,9
42,57,4
43,74,2
43,89,10
43,53,6
44,78,1
44,49,6
44,79,1
44,50,1
45,55,5
45,50,9
45,62,7
45,69,7
46,71,4
47,87,9
47,88,9
47,73,8
48,71,5
48,64,3
48,60,2
49,72,3
49,81,2
49,78,6
50,51,6
50,60,4
50,82,1
50,76,10
51,57,8
51,75,6
52,60,8
52,62,3
52,55,2
52,74,4
53,56,8
53,64,8
53,70,2
53,89,4
54,80,1
54,64,9
54,81,9
54,86,2
55,64,1
55,76,2
55,87,10
55,59,9
56,64,1
56,88,4
56,80,3
56,72,9
57,82,7
57,81,9
58,75,1
58,60,9
58,83,8
58,78,3
59,77,1
59,83,5
60,89,6
60,64,9
60,70,10
61,78,1
61,87,3
62,78,9
62,77,8
63,71,3
64,78,7
64,73,9
64,71,6
64,67,3
65,75,7
65,87,5
65,68,7
65,67,1
66,80,2
66,85,3
66,68,4
66,81,4
67,68,2
67,81,4
67,75,9
68,79,4
69,73,4
69,84,3
69,80,8
70,88,5
70,74,10
70,76,7
71,84,1
72,87,2
72,85,8
73,87,9
73,83,4
73,88,1
74,75,2
75,77,3
75,82,9
75,84,1
76,81,6
76,82,6
76,80,9
76,88,6
77,88,4
77,80,1
78,89,5
78,79,9
78,81,9
78,88,8
79,81,9
79,85,9
79,88,2
80,82,3
80,87,8
81,84,4
81,83,2
81,82,6
82,87,10
83,88,2
83,84,10
83,85,6
84,87,8
84,89,1
84,88,5
85,89,9
85,86,6
85,88,4
85,87,8
86,88,7
86,89,9
86,87,8
87,89,2
87,88,4
88,89,9
