task,cost
0,24.0
1,38.27
2,40.75
3,24.06
4,14.73
5,26.86
6,30.32
7,41.21
8,14.63
9,30.1
10,25.88
11,13.87
12,22.13
13,9.72
14,19.14
15,20.99
16,37.72
17,16.18
18,18.07
19,24.14
20,41.86
21,13.15
22,32.92
23,27.79
24,31.5
25,18.66
26,28.08
27,23.98
28,28.9
29,33.62
30,22.41
31,39.14
32,37.94
33,23.1
34,32.47
35,29.56
36,46.13
37,39.89
38,23.28
39,37.42
40,16.47
41,23.38
42,29.18
43,35.33
44,43.83
45,18.31
46,20.24
47,22.06
48,50.4
49,25.47
50,12.19
51,41.18
52,17.91
53,30.76
54,16.04
55,49.87
56,12.23
57,29.99
58,29.45
59,59.82
60,12.38
61,13.16
62,26.81
63,15.93
64,11.53
65,18.12
66,16.0
67,39.23
68,16.44
69,44.82
70,11.52
71,25.46
72,43.82
73,38.38
74,46.47
75,34.01
76,47.17
77,45.07
78,27.6
79,15.5
80,51.12
81,29.74
82,28.32
83,18.69
84,36.35
85,25.24
86,40.1
87,41.74
88,29.88
89,40.64
