task,cost
0,28.38
1,31.13
2,26.56
3,26.34
4,17.99
5,17.92
6,22.52
7,10.06
8,20.32
9,16.14
10,32.85
11,43.84
12,45.44
13,33.36
14,43.74
15,55.92
16,25.52
17,49.07
18,30.63
19,27.03
20,48.85
21,24.28
22,28.18
23,51.32
24,21.18
25,47.44
26,24.9
27,32.23
28,59.58
29,17.74
30,36.8
31,31.07
32,18.53
33,29.79
34,18.36
35,49.12
36,59.24
37,34.25
38,16.3
39,17.41
40,36.21
41,11.74
42,13.82
43,14.43
44,34.87
45,23.85
46,23.41
47,50.4
48,38.57
49,47.85
50,17.2
51,34.81
52,37.45
53,47.06
54,37.7
55,37.51
56,30.7
57,12.34
58,40.46
59,38.39
60,12.07
61,28.47
62,31.73
63,23.03
64,37.54
65,10.56
66,33.04
67,16.88
68,56.9
69,48.91
70,21.23
71,55.72
72,48.93
73,49.36
74,9.96
75,13.96
76,17.89
77,19.06
78,48.3
79,31.1
80,33.94
81,35.96
82,36.99
83,42.86
84,51.07
85,30.58
86,33.91
87,26.87
88,30.18
89,14.77
