task,cost
0,29.49
1,19.54
2,29.4
3,9.69
4,30.19
5,46.23
6,15.22
7,34.48
8,16.72
9,33.98
10,37.26
11,12.81
12,27.11
13,34.19
14,11.91
15,23.39
16,26.95
17,7.92
18,41.12
19,23.17
20,10.22
21,43.0
22,31.25
23,37.52
24,23.78
25,9.9
26,15.0
27,52.26
28,38.45
29,31.39
30,29.05
31,17.75
32,22.94
33,13.09
34,15.98
35,14.42
36,26.3
37,14.53
38,14.98
39,35.01
40,19.95
41,23.31
42,34.75
43,37.72
44,24.54
45,34.74
46,37.15
47,14.15
48,21.4
49,20.61
50,31.81
51,37.95
52,19.49
53,14.07
54,30.41
55,11.45
56,51.74
57,25.5
58,23.21
59,42.09
60,26.65
61,23.19
62,16.34
63,54.06
64,35.87
65,19.33
66,23.53
67,19.84
68,27.2
69,18.36
70,15.65
71,18.14
72,30.44
73,21.85
74,39.95
75,30.59
76,34.36
77,10.68
78,48.04
79,34.7
80,20.16
81,29.5
82,30.55
83,42.24
84,54.71
85,12.27
86,28.84
87,55.7
88,26.3
89,30.15
