task,cost
0,22.55
1,58.1
2,19.25
3,19.67
4,44.38
5,26.96
6,33.53
7,36.2
8,39.72
9,35.67
10,48.24
11,15.6
12,15.52
13,12.19
14,14.99
15,38.29
16,33.57
17,43.84
18,25.66
19,27.35
20,21.51
21,29.35
22,27.98
23,25.96
24,43.85
25,12.68
26,26.69
27,22.79
28,45.15
29,17.31
30,58.39
31,16.56
32,20.78
33,56.59
34,22.73
35,34.47
36,21.65
37,13.34
38,37.76
39,27.81
40,22.93
41,39.59
42,35.33
43,47.9
44,31.33
45,28.37
46,15.95
47,13.42
48,16.68
49,21.55
50,27.35
51,21.47
52,28.01
53,35.1
54,54.79
55,39.14
56,8.85
57,48.12
58,39.31
59,39.1
