src,dst,comm
0,51,5
0,64,10
0,8,1
0,12,5
1,83,7
2,62,7
3,80,10
3,83,7
4,63,9
5,52,2
6,95,5
7,44,9
7,85,6
7,13,4
7,69,3
8,39,7
9,69,4
10,57,9
10,25,2
10,66,2
10,71,2
11,65,2
11,60,10
11,36,9
11,89,1
12,35,9
12,38,7
12,81,2
13,81,9
13,32,2
13,17,7
13,47,1
14,27,2
14,89,6
15,52,9
15,28,5
16,97,1
16,53,2
16,62,2
16,75,3
17,31,9
17,45,6
18,50,7
18,47,8
19,52,5
19,66,10
20,71,8
20,83,1
21,87,2
21,29,10
22,38,1
23,84,1
23,77,7
23,75,7
23,56,4
24,84,2
24,26,2
24,51,8
24,93,6
25,29,7
25,68,9
25,46,5
26,33,5
26,31,1
26,66,7
27,74,8
27,77,10
27,68,2
27,33,9
28,85,4
29,51,8
29,33,10
30,48,9
30,99,10
30,32,5
30,95,3
31,68,10
31,56,9
31,94,4
31,49,5
32,48,5
32,99,4
32,79,1
32,38,7
33,82,1
33,65,3
33,58,4
33,63,8
34,64,10
35,43,6
35,97,4
35,67,6
35,72,4
36,55,3
37,66,10
38,87,4
38,62,3
38,65,5
38,59,10
39,98,2
39,73,6
39,77,4
39,99,8
40,57,1
40,43,6
40,81,8
41,96,8
41,65,7
41,75,6
41,51,3
42,86,5
42,59,2
42,57,1
42,89,4
43,92,7
43,67,10
43,87,5
43,84,1
44,63,10
44,70,3
45,92,9
45,57,7
46,78,3
47,99,10
47,80,3
47,55,7
47,49,9
48,49,9
48,71,1
48,53,1
49,83,2
49,63,7
50,99,4
50,58,9
51,87,9
52,92,6
52,89,3
52,84,1
53,88,2
53,83,2
53,68,3
54,69,9
54,67,1
55,66,6
55,67,2
55,91,5
55,62,2
56,67,7
57,76,5
58,65,8
58,83,9
59,86,7
59,77,7
59,81,4
59,76,8
60,79,6
60,98,4
60,75,10
61,67,8
61,89,1
61,72,9
62,78,7
62,81,4
63,85,10
63,65,9
64,67,3
64,75,4
65,78,1
66,89,9
66,82,5
66,77,5
67,73,2
68,81,5
68,74,7
69,85,3
70,91,2
70,89,5
70,99,5
70,83,5
71,73,7
71,80,6
71,74,4
71,93,9
72,75,5
73,90,5
73,81,8
73,79,6
74,77,3
75,99,8
75,91,3
75,78,7
76,80,1
77,91,6
77,94,2
77,90,10
77,79,3
78,97,2
78,85,2
78,93,1
79,85,8
79,84,7
79,83,6
79,81,10
80,97,1
80,96,8
80,91,3
80,83,10
81,86,2
81,89,5
82,96,3
82,93,6
82,97,10
82,84,9
83,99,5
83,93,4
84,94,3
84,95,3
84,85,10
84,90,9
85,97,10
86,96,9
87,98,7
87,88,6
87,90,1
87,99,5
88,93,6
89,98,1
89,90,4
89,91,7
89,92,4
90,93,10
90,91,9
90,98,1
90,92,6
91,92,7
91,96,3
91,99,6
92,93,2
93,98,6
93,95,7
93,99,7
93,97,10
94,97,7
95,99,10
95,98,7
95,96,5
95,97,7
96,98,9
96,99,10
97,98,6
97,99,8
98,99,3
