task,cost
0,30.16
1,14.91
2,24.99
3,10.29
4,27.92
5,11.25
6,22.64
7,27.96
8,11.93
9,15.38
10,26.96
11,25.59
12,14.03
13,16.89
14,23.27
15,34.91
16,40.07
17,18.05
18,35.96
19,29.29
20,14.76
21,35.69
22,17.72
23,29.92
24,14.72
25,24.97
26,27.78
27,23.88
28,57.01
29,50.38
30,21.9
31,47.48
32,26.06
33,31.03
34,56.13
35,19.24
36,40.53
37,35.39
38,45.15
39,14.41
40,27.57
41,47.68
42,22.92
43,21.6
44,36.45
45,45.0
46,48.42
47,27.16
48,12.11
49,37.1
50,33.76
51,23.1
52,42.46
53,31.21
54,44.44
55,36.64
56,35.04
57,36.57
58,18.41
59,23.21
60,24.21
61,49.44
62,21.53
63,36.4
64,24.18
65,38.17
66,24.58
67,28.86
68,51.97
69,31.21
70,38.66
71,24.92
72,18.75
73,33.36
74,11.4
75,23.11
76,32.66
77,41.81
78,32.31
79,27.61
80,25.33
81,16.61
82,28.88
83,27.3
84,39.3
85,24.28
86,11.22
87,42.13
88,25.14
89,15.67
90,20.16
91,31.7
92,32.98
93,38.08
94,34.0
95,32.55
96,30.98
97,29.6
98,36.96
99,24.77
