task,cost
0,25.33
1,39.84
2,10.96
3,19.67
4,44.66
5,18.81
6,34.4
7,15.21
8,18.72
9,40.43
10,28.8
11,41.09
12,20.7
13,29.97
14,12.39
15,30.28
16,9.08
17,23.87
18,20.68
19,43.65
20,46.32
21,12.64
22,39.04
23,56.01
24,53.23
25,31.72
26,9.2
27,15.96
28,21.26
29,20.78
30,16.1
31,17.09
32,20.68
33,29.52
34,28.83
35,34.96
36,41.71
37,34.73
38,38.35
39,29.7
40,30.45
41,30.37
42,18.12
43,20.39
44,26.07
45,33.75
46,16.08
47,10.32
48,31.87
49,29.73
50,41.31
51,25.01
52,21.45
53,48.08
54,26.04
55,43.31
56,42.26
57,36.05
58,12.1
59,59.87
60,26.17
61,21.07
62,41.13
63,20.95
64,28.03
65,38.73
66,19.1
67,32.96
68,31.82
69,31.2
70,26.33
71,22.65
72,29.75
73,38.7
74,39.82
75,25.8
76,34.28
77,37.62
78,9.41
79,35.43
