task,cost
0,42.28
1,42.78
2,20.63
3,31.74
4,56.14
5,29.42
6,42.8
7,10.92
8,37.53
9,34.34
10,22.22
11,40.99
12,49.64
13,54.66
14,41.25
15,46.64
16,29.65
17,28.72
18,34.45
19,13.56
20,28.68
21,22.43
22,17.16
23,39.87
24,22.3
25,42.17
26,43.45
27,32.77
28,43.33
29,25.09
30,48.56
31,33.24
32,16.83
33,21.51
34,56.3
35,45.56
36,29.43
37,31.22
38,12.55
39,32.01
40,26.56
41,46.79
42,12.14
43,36.6
44,13.98
45,40.53
46,27.81
47,22.72
48,8.16
49,31.43
50,38.54
51,19.28
52,28.25
53,27.5
54,39.27
55,31.71
56,16.81
57,19.02
58,19.09
59,22.35
