task,cost
0,40.05
1,21.45
2,25.61
3,53.18
4,7.95
5,37.81
6,52.07
7,14.25
8,41.75
9,26.71
10,11.33
11,13.55
12,27.8
13,36.09
14,39.58
15,33.93
16,17.64
17,35.8
18,37.83
19,25.47
20,31.78
21,31.2
22,31.08
23,13.47
24,28.77
25,14.07
26,17.0
27,44.31
28,16.27
29,14.53
30,22.83
31,24.22
32,33.1
33,16.18
34,12.55
35,39.92
36,26.6
37,24.61
38,41.24
39,43.04
40,11.63
41,22.21
42,16.79
43,45.89
44,42.28
45,33.34
46,43.64
47,44.36
48,21.07
49,19.03
50,28.77
51,14.56
52,34.16
53,12.79
54,14.61
55,16.81
56,18.1
57,10.98
58,23.03
59,48.67
60,12.81
61,34.92
62,39.43
63,44.64
64,37.79
65,8.21
66,49.68
67,24.22
68,26.04
69,11.53
70,28.34
71,12.77
72,21.97
73,30.89
74,27.14
75,25.51
76,24.91
77,38.31
78,13.68
79,20.68
