task,cost
0,31.22
1,21.99
2,43.63
3,27.72
4,36.61
5,18.06
6,49.8
7,31.52
8,34.43
9,11.6
10,41.28
11,32.37
12,27.41
13,31.16
14,11.19
15,36.83
16,35.14
17,12.17
18,60.33
19,27.71
20,15.63
21,20.83
22,35.25
23,53.49
24,15.13
25,9.09
26,18.98
27,31.68
28,34.71
29,45.57
30,12.38
31,27.46
32,15.86
33,35.37
34,25.9
35,41.63
36,10.75
37,23.32
38,52.56
39,33.04
40,22.15
41,20.32
42,42.85
43,26.36
44,24.85
45,38.38
46,24.74
47,19.23
48,8.44
49,29.29
50,59.43
51,45.28
52,47.85
53,37.78
54,29.38
55,51.72
56,17.36
57,22.48
58,48.53
59,27.12
