task,cost
0,22.39
1,29.37
2,23.36
3,42.52
4,24.86
5,35.4
6,13.46
7,8.97
8,15.49
9,18.14
10,26.43
11,28.41
12,30.66
13,37.21
14,33.32
15,17.63
16,43.18
17,57.68
18,14.61
19,18.35
20,15.92
21,48.03
22,36.66
23,56.82
24,44.91
25,50.72
26,22.1
27,52.05
28,10.75
29,12.8
30,27.63
31,17.99
32,31.34
33,48.47
34,48.28
35,44.85
36,48.46
37,47.6
38,39.07
39,31.92
40,36.0
41,13.7
42,17.71
43,42.96
44,35.68
45,30.68
46,22.11
47,37.96
48,22.62
49,29.47
50,37.91
51,38.45
52,10.89
53,19.68
54,43.71
55,25.6
56,29.01
57,31.41
58,18.59
59,48.33
