task,cost
0,40.03
1,14.06
2,38.38
3,31.79
4,62.34
5,53.98
6,23.27
7,13.06
8,10.66
9,48.25
10,9.09
11,35.39
12,49.56
13,36.62
14,30.23
15,39.57
16,41.97
17,53.16
18,34.97
19,39.15
20,21.19
21,47.17
22,32.14
23,41.59
24,46.29
25,21.82
26,26.02
27,22.64
28,14.81
29,28.22
30,24.15
31,38.93
32,32.61
33,34.89
34,42.06
35,12.86
36,25.95
37,19.14
38,42.2
39,33.43
40,20.54
41,13.49
42,17.18
43,47.32
44,45.33
45,30.25
46,41.54
47,52.91
48,27.98
49,10.39
50,32.81
51,8.83
52,21.74
53,11.73
54,53.11
55,26.08
56,20.41
57,19.53
58,49.21
59,42.66
60,49.38
61,15.37
62,29.63
63,40.03
64,22.36
65,37.31
66,56.45
67,25.38
68,9.9
69,48.48
70,28.82
71,29.42
72,22.14
73,42.57
74,26.71
75,13.95
76,18.56
77,10.6
78,29.78
79,7.62
80,11.72
81,41.81
82,16.51
83,42.14
84,21.15
85,26.48
86,19.53
87,14.66
88,23.17
89,20.21
