src,dst,comm
0,14,7
1,13,7
1,33,8
1,15,5
2,9,10
2,8,8
2,3,1
2,31,1
3,8,1
3,20,3
4,7,3
5,8,6
5,36,3
5,30,10
6,37,5
7,11,3
7,29,2
7,31,1
7,16,4
8,35,3
9,33,3
9,22,7
10,11,7
10,17,4
10,22,2
11,34,9
12,27,6
13,35,8
13,29,5
13,31,5
14,25,7
14,26,3
15,20,3
15,19,10
15,33,8
16,39,9
17,19,4
17,31,7
18,25,10
18,38,6
18,20,6
19,29,9
19,35,7
19,26,1
19,23,1
20,32,5
20,26,7
20,21,4
21,30,5
21,39,4
21,31,8
22,38,5
22,28,6
22,31,4
22,30,7
23,24,8
23,29,5
23,34,5
23,26,5
24,30,3
25,28,2
25,29,5
25,31,9
25,35,1
26,28,1
26,27,5
26,37,10
27,29,2
28,34,10
28,39,8
28,32,8
29,36,4
29,35,1
29,39,8
29,33,3
30,32,1
30,39,5
30,38,5
31,33,3
31,39,7
31,37,1
31,36,1
32,37,3
33,35,8
34,36,10
34,38,6
34,37,1
34,39,6
35,38,1
35,37,6
35,39,8
35,36,4
36,37,5
37,38,2
37,39,8
38,39,1
