src,dst,comm
0,25,10
0,68,3
0,21,9
0,89,4
1,78,3
2,10,3
2,3,2
2,57,1
2,36,7
3,49,1
3,32,4
3,45,5
3,60,9
4,84,7
4,29,6
4,28,8
4,79,10
5,81,6
5,36,2
6,16,6
6,36,3
7,50,7
7,79,4
7,82,7
8,88,3
8,61,3
8,67,7
9,75,4
9,78,3
9,50,8
9,83,3
10,53,5
10,51,4
10,31,8
11,49,10
11,38,9
11,54,8
11,51,1
12,80,6
13,74,7
14,33,6
14,63,4
15,88,1
16,17,1
16,68,10
16,24,5
16,66,7
17,50,7
17,54,8
18,82,5
19,66,3
19,37,3
19,67,6
20,48,7
20,37,9
20,34,10
21,76,3
21,53,3
21,87,3
22,25,8
22,62,6
23,56,1
23,64,6
23,34,4
24,50,7
24,66,4
24,84,6
24,48,2
25,76,3
25,89,1
26,51,3
26,62,9
27,37,1
27,55,1
28,29,8
29,46,8
30,40,7
30,60,6
31,83,8
31,35,8
32,45,10
32,87,4
32,55,8
33,62,10
33,51,1
33,53,1
34,51,10
34,61,1
34,35,2
35,89,4
35,55,9
35,85,6
35,86,5
36,46,9
36,87,2
37,38,8
37,62,1
37,75,2
37,53,4
38,78,1
38,86,3
38,44,1
39,89,9
39,61,10
39,87,4
40,61,7
40,72,2
41,65,10
41,73,9
41,43,1
42,84,3
43,45,3
43,66,4
43,51,2
43,59,5
44,81,2
45,53,3
45,75,4
45,74,2
45,82,3
46,73,6
46,69,2
47,57,4
47,87,4
47,64,6
48,57,10
49,63,10
49,89,2
49,64,9
49,68,10
50,68,8
50,84,9
51,69,5
51,86,9
52,67,8
52,72,8
52,82,7
53,78,2
54,64,8
54,74,3
55,64,4
55,70,6
55,77,10
55,63,2
56,68,4
56,61,10
56,58,3
56,72,4
57,85,4
57,79,8
58,76,1
58,83,7
58,75,8
58,66,2
59,87,4
59,89,8
59,79,5
59,82,10
60,72,6
60,86,10
60,73,5
60,67,7
61,76,2
62,69,10
63,68,5
63,84,10
63,72,1
64,75,7
64,87,5
64,72,3
64,79,2
65,70,4
65,83,6
65,67,6
65,80,3
66,74,2
67,82,2
68,75,10
68,85,9
68,79,1
68,74,5
69,83,8
69,89,2
70,85,3
70,83,8
70,82,1
70,84,4
71,84,7
72,74,8
72,77,4
72,73,9
73,75,2
73,89,10
73,80,6
74,89,6
74,81,3
75,88,4
76,85,7
77,84,8
78,79,4
78,81,1
78,83,5
78,82,3
79,87,3
79,88,3
79,84,6
79,89,1
80,87,3
80,82,4
80,88,7
80,84,5
81,84,3
81,83,8
82,88,5
82,84,2
82,89,1
83,86,8
84,87,8
84,88,4
84,85,7
84,86,8
85,87,1
86,89,4
86,88,8
86,87,1
87,88,7
87,89,10
88,89,5
