task,cost
0,20.14
1,16.0
2,10.81
3,31.91
4,13.25
5,21.07
6,16.94
7,33.85
8,24.79
9,15.44
10,21.23
11,19.58
12,19.0
13,47.67
14,50.45
15,39.45
16,39.54
17,21.39
18,21.58
19,49.82
20,29.36
21,48.44
22,33.89
23,23.11
24,8.67
25,11.98
26,22.52
27,22.01
28,15.77
29,31.84
30,48.2
31,45.01
32,39.57
33,30.42
34,44.8
35,14.07
36,20.72
37,12.35
38,24.14
39,42.23
40,39.52
41,32.51
42,14.04
43,28.01
44,57.43
45,25.12
46,18.23
47,11.11
48,23.18
49,37.62
50,17.56
51,12.47
52,37.7
53,17.65
54,18.3
55,21.72
56,39.75
57,35.02
58,21.09
59,45.02
60,22.43
61,13.58
62,31.43
63,30.03
64,39.5
65,44.49
66,36.0
67,13.45
68,33.76
69,24.74
70,23.14
71,15.7
72,23.69
73,21.73
74,14.19
75,40.13
76,44.21
77,19.28
78,14.58
79,11.95
80,9.46
81,30.27
82,49.13
83,27.57
84,42.46
85,46.54
86,47.66
87,51.92
88,45.86
89,29.12
