task,cost
0,17.44
1,30.63
2,7.93
3,15.38
4,19.36
5,28.57
6,29.06
7,24.73
8,34.49
9,28.27
10,48.88
11,42.36
12,50.31
13,25.61
14,37.99
15,27.36
16,24.25
17,27.91
18,38.44
19,47.79
20,12.23
21,45.45
22,26.47
23,8.95
24,14.6
25,23.26
26,45.84
27,26.59
28,37.34
29,27.03
30,40.83
31,19.85
32,20.64
33,10.68
34,27.45
35,38.53
36,17.1
37,36.01
38,39.97
39,27.08
40,26.16
41,44.32
42,38.75
43,42.71
44,14.12
45,15.88
46,17.27
47,41.63
48,26.05
49,48.5
50,40.41
51,39.47
52,40.69
53,29.54
54,14.51
55,14.77
56,15.22
57,55.84
58,51.44
59,10.02
60,21.74
61,58.66
62,33.22
63,29.36
64,42.43
65,47.42
66,34.58
67,28.96
68,23.01
69,49.26
70,40.44
71,21.11
72,18.39
73,44.88
74,41.25
75,25.26
76,46.86
77,21.94
78,28.16
79,10.7
