src,dst,comm
0,7,4
0,15,3
0,60,7
1,46,9
2,26,8
2,30,4
2,20,5
2,55,6
3,68,7
3,45,10
3,32,10
4,8,9
4,55,5
4,63,4
4,30,5
5,30,5
5,7,10
6,15,3
6,62,5
6,48,7
7,29,9
7,28,6
7,56,10
7,53,1
8,66,2
8,47,3
9,55,4
10,36,5
10,44,10
10,63,8
10,31,5
11,39,4
12,43,2
12,31,5
12,37,3
13,30,5
14,36,3
14,30,9
14,35,8
15,30,2
15,38,9
15,54,6
15,50,6
16,62,8
16,39,9
17,39,1
17,31,3
17,35,1
18,45,4
18,62,3
18,24,10
19,67,9
19,46,10
19,60,1
20,38,3
20,21,8
20,26,3
21,30,5
21,66,10
22,25,6
23,58,7
23,39,4
23,61,1
23,59,5
24,60,5
24,29,9
24,63,6
25,66,2
26,46,8
26,34,10
26,63,6
26,52,9
27,47,6
27,36,10
28,46,1
28,38,2
28,54,2
29,31,2
29,32,9
29,53,6
30,50,7
30,54,10
30,62,3
30,52,8
31,52,7
32,63,7
32,69,2
32,68,10
33,61,2
34,53,5
34,49,1
34,42,7
34,55,8
35,57,8
35,46,6
36,41,8
37,69,7
37,43,3
37,54,5
38,56,6
38,64,3
39,59,6
39,57,8
40,57,8
40,44,9
40,49,2
40,60,3
41,68,3
41,42,3
41,69,6
41,48,6
42,69,3
42,67,7
42,45,1
42,59,4
43,46,2
43,60,3
44,50,1
44,49,4
45,47,3
45,61,6
45,65,5
45,67,9
46,59,2
47,59,9
47,49,7
47,53,2
48,49,5
49,67,6
49,68,4
50,51,7
50,61,8
51,54,8
51,68,8
52,66,8
53,57,7
53,65,1
54,62,10
54,66,10
54,68,8
55,64,8
55,62,1
56,69,3
57,58,9
57,68,6
58,66,5
59,64,2
59,69,7
60,63,9
60,68,2
60,61,7
61,64,3
61,69,9
61,63,7
62,69,1
62,65,8
62,67,8
63,64,5
63,69,6
63,67,7
64,68,3
64,65,4
65,67,8
65,68,3
65,69,4
65,66,3
66,68,2
66,67,9
66,69,3
67,69,6
67,68,10
68,69,7
