task,cost
0,23.04
1,16.5
2,47.66
3,16.45
4,47.26
5,38.86
6,15.31
7,14.68
8,22.15
9,37.57
10,24.35
11,38.61
12,22.4
13,43.17
14,39.41
15,22.75
16,25.65
17,42.71
18,9.34
19,45.52
20,17.81
21,14.24
22,26.75
23,36.51
24,55.28
25,23.26
26,30.8
27,34.81
28,50.9
29,31.67
30,14.4
31,31.16
32,36.32
33,36.78
34,10.54
35,16.8
36,32.92
37,22.73
38,26.42
39,35.08
40,33.75
41,9.8
42,24.56
43,23.43
44,19.94
45,33.51
46,14.74
47,15.13
48,25.83
49,42.34
50,22.36
51,30.71
52,34.44
53,23.1
54,25.34
55,37.07
56,39.45
57,42.79
58,39.49
59,40.54
60,9.03
61,55.1
62,18.09
63,31.98
64,50.24
65,36.73
66,7.55
67,11.01
68,24.53
69,10.44
