task,cost
0,41.94
1,13.4
2,14.78
3,54.09
4,29.63
5,40.6
6,11.5
7,29.01
8,10.48
9,25.81
10,56.13
11,45.1
12,25.88
13,14.07
14,24.5
15,11.18
16,31.2
17,53.48
18,12.73
19,37.03
20,13.69
21,40.67
22,37.13
23,21.96
24,43.23
25,50.38
26,43.85
27,31.59
28,50.89
29,23.58
30,12.44
31,18.25
32,33.08
33,16.54
34,19.3
35,50.89
36,36.42
37,39.71
38,40.43
39,18.39
40,28.63
41,11.6
42,20.57
43,17.85
44,21.12
45,19.12
46,35.46
47,19.45
48,37.71
49,33.89
50,36.37
51,17.75
52,34.4
53,35.03
54,37.12
55,39.46
56,51.82
57,46.2
58,21.26
59,30.02
60,12.79
61,22.29
62,7.99
63,43.93
64,26.37
65,45.54
66,13.81
67,46.24
68,26.48
69,15.05
70,31.0
71,17.46
72,13.28
73,15.27
74,29.66
75,13.96
76,23.11
77,20.4
78,38.46
79,27.06
