task,cost
0,43.68
1,48.55
2,36.59
3,44.49
4,25.52
5,41.47
6,14.45
7,31.62
8,12.06
9,44.88
10,39.87
11,11.41
12,13.36
13,9.23
14,19.06
15,25.84
16,38.97
17,52.12
18,21.41
19,45.07
20,20.31
21,35.13
22,20.54
23,12.35
24,31.22
25,28.77
26,30.09
27,27.61
28,16.4
29,14.49
30,19.81
31,23.87
32,38.59
33,50.19
34,10.64
35,39.38
36,54.48
37,38.05
38,49.57
39,15.97
40,43.22
41,25.76
42,26.18
43,26.22
44,12.12
45,31.76
46,19.9
47,52.84
48,12.92
49,46.92
50,33.81
51,48.78
52,21.56
53,46.85
54,44.39
55,51.34
56,39.46
57,38.73
58,16.58
59,40.67
60,31.93
61,17.52
62,15.13
63,8.44
64,19.38
65,36.7
66,33.44
67,21.8
68,39.87
69,16.77
70,32.27
71,8.87
72,46.19
73,35.1
74,16.44
75,51.64
76,48.98
77,41.92
78,44.9
79,56.0
