task,cost
0,13.95
1,38.91
2,13.03
3,12.0
4,55.49
5,23.38
6,37.32
7,36.31
8,31.21
9,19.9
10,26.35
11,18.32
12,44.67
13,27.18
14,30.69
15,17.29
16,37.34
17,35.08
18,21.87
19,20.94
20,24.01
21,8.39
22,27.19
23,53.88
24,51.8
25,31.62
26,43.93
27,33.27
28,53.32
29,39.55
30,56.72
31,29.45
32,41.87
33,22.72
34,34.62
35,39.11
36,14.75
37,34.06
38,15.98
39,32.01
40,10.96
41,29.32
42,33.45
43,20.28
44,32.77
45,39.05
46,47.27
47,41.27
48,29.24
49,30.86
50,12.14
51,9.47
52,25.27
53,14.06
54,31.11
55,43.22
56,41.95
57,26.36
58,38.12
59,34.82
60,36.49
61,27.88
62,55.17
63,28.97
64,54.22
65,21.58
66,31.84
67,44.32
68,33.11
69,50.3
