src,dst,comm
0,14,1
0,13,5
0,7,4
0,9,1
1,28,7
1,5,5
1,4,1
2,24,10
2,7,2
2,29,5
3,31,9
3,13,4
3,35,8
4,38,9
5,6,8
5,23,2
5,24,5
5,18,9
6,12,8
7,10,2
7,18,6
8,37,6
9,26,2
10,39,6
10,22,6
10,37,2
10,11,10
11,14,3
11,36,2
11,15,5
12,38,8
12,26,8
13,27,6
13,24,4
13,28,10
13,37,10
14,25,4
15,30,10
15,31,1
15,35,10
16,31,7
16,36,8
17,39,1
18,24,8
18,32,6
18,23,3
19,28,8
19,39,8
19,32,7
19,35,10
20,21,3
20,27,6
21,28,5
21,29,6
22,37,5
23,35,7
23,27,7
23,38,5
23,39,8
24,35,8
24,27,5
25,37,2
26,29,1
26,34,9
26,32,7
26,33,4
27,36,8
27,28,9
27,39,10
27,29,2
28,31,6
29,38,9
30,32,3
30,34,4
30,33,5
30,31,5
31,32,10
31,35,6
32,33,8
32,36,3
32,39,8
33,35,8
33,34,7
33,37,6
34,35,9
34,39,9
34,36,3
34,37,9
35,39,3
36,39,6
36,38,1
36,37,1
37,38,6
37,39,10
38,39,4
